id,unique_key,Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,source,last_modified
255,dadfa58292ce66d2dc47dbed0bd686e5,2022-06-28 00:00:00,Uzma Dayan,Article,2022.0,Transformation of Prospective Teachers’ Pedagogical Beliefs during a Pre-Service B.Ed. Programme in Pakistan,Main Author,External,Published,"Dayan, U. ., Khan, M. I. . ., & Ahmad, S. . (2022). Transformation of Prospective Teachers’ Pedagogical Beliefs during a Pre-Service B.Ed. Programme in Pakistan . International Journal of Education and Practice, 10(2), 150–159. https://doi.org/10.18488/61.v10i2.3005",,csv,2025-08-15T06:24:23+00:00
256,e439c8664d10d43aef2c1b4050d1e944,2022-05-10 00:00:00,Afaq Ahmed,Article,2022.0,Lessons learned from adapting a quantitative to an emergent mixed methods research design in Pakistan during COVID-19,Main Author,Alumni/Student,Published,"Ahmed, A. & Ali, S. (2022): Lessons learned from adapting a quantitative to an emergent mixed methods research design in Pakistan during COVID-19, International Journal of Research & Method in Education, DOI: 10.1080/1743727X.2022.2094358",,csv,2025-08-15T06:24:23+00:00
257,eb3a6a75a05e2b1b69a5c7da11458bd3,2022-05-10 00:00:00,Sajid Ali,Article,2022.0,Lessons learned from adapting a quantitative to an emergent mixed methods research design in Pakistan during COVID-19,Secondary Author,IED,Published,"Ahmed, A. & Ali, S. (2022): Lessons learned from adapting a quantitative to an emergent mixed methods research design in Pakistan during COVID-19, International Journal of Research & Method in Education, DOI: 10.1080/1743727X.2022.2094359",,csv,2025-08-15T06:24:23+00:00
258,62727eb5dba0a638d117f96d38a08187,2022-05-10 00:00:00,Farid Panjwani,Article,2022.0,Towards a rights-based multi-religious curriculum? The case of Pakistan,Main Author,IED,Published,"Panjwani, F. and Hadi Chaudhary, C. (2022) “Towards a rights-based multi-religious curriculum? The case of Pakistan”, Human Rights Education Review. doi: 10.7577/hrer.4506.",,csv,2025-08-15T06:24:23+00:00
259,f7713b08c71094091a5ae853eb72fd5f,2022-05-10 00:00:00,Camilla Hadi Chaudhary,Article,2022.0,Towards a rights-based multi-religious curriculum? The case of Pakistan,Secondary Author,External,Published,"Panjwani, F. and Hadi Chaudhary, C. (2022) “Towards a rights-based multi-religious curriculum? The case of Pakistan”, Human Rights Education Review. doi: 10.7577/hrer.4506.",,csv,2025-08-15T06:24:23+00:00
260,95694cf881fda33e6304d3c80a4fe82d,2022-04-21 00:00:00,Katie Clemmeya,Article,2022.0,A meta approach to texts in religious education: researching teachers’ engagement with sacred text scholarship in English secondary schools,Main Author,External,Published,"Bowie, Panjwani, F., & Clemmey, K. (n.d.). A meta approach to texts in religious education: researching teachers’ engagement with sacred text scholarship in English secondary schools. British Journal of Religious Education, ahead-of-print(ahead-of-print), 1–10. https://doi.org/10.1080/01416200.2022.2054773",,csv,2025-08-15T06:24:23+00:00
261,85ebd749db0a19413df39517f4ba43cc,2022-04-21 00:00:00,Farid Panjwani,Article,2022.0,A meta approach to texts in religious education: researching teachers’ engagement with sacred text scholarship in English secondary schools,Secondary Author,IED,Published,"Bowie, Panjwani, F., & Clemmey, K. (n.d.). A meta approach to texts in religious education: researching teachers’ engagement with sacred text scholarship in English secondary schools. British Journal of Religious Education, ahead-of-print(ahead-of-print), 1–10. https://doi.org/10.1080/01416200.2022.2054773",,csv,2025-08-15T06:24:23+00:00
262,28e73d8551d3648696bbdffc5ff45813,2022-04-21 00:00:00,Robert A. Bowie,Article,2022.0,A meta approach to texts in religious education: researching teachers’ engagement with sacred text scholarship in English secondary schools,Secondary Author,External,Published,"Bowie, Panjwani, F., & Clemmey, K. (n.d.). A meta approach to texts in religious education: researching teachers’ engagement with sacred text scholarship in English secondary schools. British Journal of Religious Education, ahead-of-print(ahead-of-print), 1–10. https://doi.org/10.1080/01416200.2022.2054774",,csv,2025-08-15T06:24:23+00:00
263,adbc52ad0d856d0f5911de5a1b9e43c9,2022-04-21 00:00:00,Mola Dad Shafa,Article,2022.0,"Changing Parental Perceptions Adding Value to School Improvement Processes in Gilgit-Baltistan, Pakistan.",Main Author,PDCN,Published,"Shafa, M., & Baig, S. (2022). Changing Parental Perceptions Adding Value to School Improvement Processes in Gilgit-Baltistan, Pakistan. The Journal of Values Based Leadership, 15(1), The journal of values based leadership,15 (1).",,csv,2025-08-15T06:24:23+00:00
264,af3d8df223eb2e993b6bc64621b72b91,2022-04-21 00:00:00,Sharifullah Baig,Article,2022.0,"Changing Parental Perceptions Adding Value to School Improvement Processes in Gilgit-Baltistan, Pakistan.",Secondary Author,PDCN,Published,"Shafa, M., & Baig, S. (2022). Changing Parental Perceptions Adding Value to School Improvement Processes in Gilgit-Baltistan, Pakistan. The Journal of Values Based Leadership, 15(1), The journal of values based leadership,15 (1).",,csv,2025-08-15T06:24:23+00:00
265,69c6cda6d1f9cbc8dc9a0c8bc7336065,2022-04-21 00:00:00,Gillian Roehrig,Book Chapter,2022.0,Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program.,Main Author,External,Published,"Roehrig, G.H., Anwar, T., Ellis, J. A., & McFadden, J. (in press). Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program. Contemporary Issues in Technology and Teacher Education",,csv,2025-08-15T06:24:23+00:00
266,2d28c5c091785803d6fd446feae7c9bf,2022-04-21 00:00:00,Tasneem Anwar,Article,2022.0,Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program.,Secondary Author,IED,Published,"Roehrig, G.H., Anwar, T., Ellis, J. A., & McFadden, J. (in press). Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program. Contemporary Issues in Technology and Teacher Education",,csv,2025-08-15T06:24:23+00:00
267,b1e525b6a6e85db39b5d2c1f68ab1401,2022-04-21 00:00:00,Joshua Ellis,Article,2022.0,Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program.,Secondary Author,External,Published,"Roehrig, G.H., Anwar, T., Ellis, J. A., & McFadden, J. (in press). Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program. Contemporary Issues in Technology and Teacher Education",,csv,2025-08-15T06:24:23+00:00
268,017940328376eee875675c5347f9d024,2022-04-21 00:00:00,Justin McFadden,Article,2022.0,Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program.,Secondary Author,External,Published,"Roehrig, G.H., Anwar, T., Ellis, J. A., & McFadden, J. (in press). Exploring Reflective Practices of Beginning Science Teachers in an Online Induction Program. Contemporary Issues in Technology and Teacher Education",,csv,2025-08-15T06:24:23+00:00
269,a2e7ac387361a2e3b10a4ed0b594b932,2022-04-21 00:00:00,Munira Amirali,Article,2021.0,"Teachers’ Perceptions about Mathematics in a Socio-Religious Context: A Case
 from Pakistan",Main Author,IED,Published,"Amirali, M. & Halai, A. (2021). Teachers’ Perceptions about Mathematics in a Socio-Religious Context: A Case
 from Pakistan. EURASIA Journal of Mathematics, Science and Technology Education, 17 (12). https://doi.org/10.29333/ejmste/11434",,csv,2025-08-15T06:24:23+00:00
270,42e8dd274d94de0e29ed7e6aeff4d030,2022-04-21 00:00:00,Anjum Halai,Article,2021.0,"Teachers’ Perceptions about Mathematics in a Socio-Religious Context: A Case
 from Pakistan",Main Author,External,Published,"Amirali, M. & Halai, A. (2021). Teachers’ Perceptions about Mathematics in a Socio-Religious Context: A Case
 from Pakistan. EURASIA Journal of Mathematics, Science and Technology Education, 17 (12). https://doi.org/10.29333/ejmste/11434",,csv,2025-08-15T06:24:24+00:00
271,c2c7b02ab6c74c3d28ea53b9d6e5d0ca,2022-04-21 00:00:00,Yasmeen Mehboob,Article,2021.0,Our Generation at Risk: Tale of Disintegrated Families’ Children in Areas of Pakistan- A Review,Secondary Author,IED,Published,"Siddiqui, S., Soomro, N., & Mehboob, Y. (2021). Our Generation at Risk: Tale of Disintegrated Families’ Children in Areas of Pakistan- A Review. Sukkur IBA Journal Of Educational Sciences And Technologies, 1(1), 56-66. doi: 10.30537/sjest.v1i1.653",,csv,2025-08-15T06:24:24+00:00
272,61bdf888752d569f2f9b8a87044badfe,2022-04-21 00:00:00,Sohni Siddiqui,Article,2021.0,Our Generation at Risk: Tale of Disintegrated Families’ Children in Areas of Pakistan- A Review,Main Author,External,Published,"Siddiqui, S., Soomro, N., & Mehboob, Y. (2021). Our Generation at Risk: Tale of Disintegrated Families’ Children in Areas of Pakistan- A Review. Sukkur IBA Journal Of Educational Sciences And Technologies, 1(1), 56-66. doi: 10.30537/sjest.v1i1.653",,csv,2025-08-15T06:24:24+00:00
273,8aa11262cc72331126d9317f205775f8,2022-04-21 00:00:00,Naureen Nazar,Article,2021.0,Our Generation at Risk: Tale of Disintegrated Families’ Children in Areas of Pakistan- A Review,Secondary Author,External,Published,"Siddiqui, S., Soomro, N., & Mehboob, Y. (2021). Our Generation at Risk: Tale of Disintegrated Families’ Children in Areas of Pakistan- A Review. Sukkur IBA Journal Of Educational Sciences And Technologies, 1(1), 56-66. doi: 10.30537/sjest.v1i1.653",,csv,2025-08-15T06:24:24+00:00
274,0c5e5f60e954706f22dc3b8e1b73057a,2022-04-21 00:00:00,Azra Naseem,Article,2022.0,Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan.,Main Author,IED,Published,"Naseem, A., Ahmed, S., Yousuf, S., Ali, H., Mian, A.I. (2022). Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan. Technology, Pedagogy and Education",,csv,2025-08-15T06:24:24+00:00
275,91f4bfe18849122c550a5957de084b78,2022-04-21 00:00:00,Sohail Ahmad,Article,2022.0,Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan.,Secondary Author,Alumni/Student,Published,"Naseem, A., Ahmed, S., Yousuf, S., Ali, H., Mian, A.I. (2022). Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan. Technology, Pedagogy and Education",,csv,2025-08-15T06:24:24+00:00
276,b0b995808887073a2b1390ab4535888a,2022-04-21 00:00:00,Shahtaj Yousuf,Article,2022.0,Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan.,Secondary Author,External,Published,"Naseem, A., Ahmed, S., Yousuf, S., Ali, H., Mian, A.I. (2022). Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan. Technology, Pedagogy and Education",,csv,2025-08-15T06:24:24+00:00
277,0023778198393937de56cc7fb8240d73,2022-04-21 00:00:00,Haider Ali Amir,Article,2022.0,Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan.,Secondary Author,External,Published,"Naseem, A., Ahmed, S., Yousuf, S., Ali, H., Mian, A.I. (2022). Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan. Technology, Pedagogy and Education",,csv,2025-08-15T06:24:24+00:00
278,fe89bccb33073c6e01b1f05854069f7e,2022-04-21 00:00:00,Asad Mian,Article,2022.0,Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan.,Secondary Author,External,Published,"Naseem, A., Ahmed, S., Yousuf, S., Ali, H., Mian, A.I. (2022). Facilitating Social Innovation through a School Emergency Preparedness Hackathon in Pakistan. Technology, Pedagogy and Education",,csv,2025-08-15T06:24:24+00:00
279,27add946cd544c111b014e0a80a13a87,2022-04-21 00:00:00,Meher Rizvi,Article,2021.0,Teachers’ beliefs about their leadership practices and leadership opportunities: lesson from the correlation study in Urban Pakistan.,Secondary Author,IED,Published,"Afzal, S., & Rizvi, M. (2021). Teachers’ beliefs about their leadership practices and leadership opportunities: lesson from the correlation study in Urban Pakistan. International Journal of Leadership in Education, online DOI: 10.1080/13603124.2021.1964606",,csv,2025-08-15T06:24:24+00:00
280,688789461db93c41ed72064454842528,2022-04-21 00:00:00,Sher Afzal,Article,2021.0,Teachers’ beliefs about their leadership practices and leadership opportunities: lesson from the correlation study in Urban Pakistan.,Main Author,External,Published,"Afzal, S., & Rizvi, M. (2021). Teachers’ beliefs about their leadership practices and leadership opportunities: lesson from the correlation study in Urban Pakistan. International Journal of Leadership in Education, online DOI: 10.1080/13603124.2021.1964606",,csv,2025-08-15T06:24:24+00:00
281,3d0de7a86a758a466ffe80057f34c9ae,2022-04-21 00:00:00,Azra Naseem,Article,2021.0,The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes.,Secondary Author,IED,Published,"Khamis, T., Naseem, A., Khamis, A., Petrucka, P. (2021). The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes. Journal of Work-Applied Management, 2205-2062. https://www.emerald.com/insight/content/doi/10.1108/JWAM-01-2021-0010/full/html",,csv,2025-08-15T06:24:24+00:00
282,937cd4262a4939e6b143c00c9204d0a9,2022-04-21 00:00:00,Tashmin Khamis,Article,2021.0,The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes.,Main Author,External,Published,"Khamis, T., Naseem, A., Khamis, A., Petrucka, P. (2021). The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes. Journal of Work-Applied Management, 2205-2062. https://www.emerald.com/insight/content/doi/10.1108/JWAM-01-2021-0010/full/html",,csv,2025-08-15T06:24:24+00:00
283,27a0c684a749f0d9b915b63e12d694e6,2022-04-21 00:00:00,Anil Khamis,Article,2021.0,The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes.,Secondary Author,External,Published,"Khamis, T., Naseem, A., Khamis, A., Petrucka, P. (2021). The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes. Journal of Work-Applied Management, 2205-2062. https://www.emerald.com/insight/content/doi/10.1108/JWAM-01-2021-0010/full/html",,csv,2025-08-15T06:24:24+00:00
284,ced818528262b46987c04dc7c905371d,2022-04-21 00:00:00,Pammla Petrucka,Article,2021.0,The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes.,Secondary Author,External,Published,"Khamis, T., Naseem, A., Khamis, A., Petrucka, P. (2021). The COVID-19 pandemic: A catalyst for creativity and collaboration for online learning and work-based higher education systems and processes. Journal of Work-Applied Management, 2205-2062. https://www.emerald.com/insight/content/doi/10.1108/JWAM-01-2021-0010/full/html",,csv,2025-08-15T06:24:24+00:00
285,edc409d95480f6fd0512648a2fe7d0ce,2022-04-21 00:00:00,Patricia Hannam,Article,2020.0,Religious education and the potential for mitigating xenophobia,Main Author,External,Published,"Hannam, P., Panjwani, F. (2020). Religious education and the potential for mitigating xenophobia. Journal of Religious Education. 68, 385–396 (2020). https://doi.org/10.1007/s40839-020-00120-8",,csv,2025-08-15T06:24:24+00:00
286,37c6e967fd6ffdd59d0596c59769deb5,2022-04-21 00:00:00,Farid Panjwani,Article,2020.0,Religious education and the potential for mitigating xenophobia,Secondary Author,IED,Published,"Hannam, P., Panjwani, F. (2020). Religious education and the potential for mitigating xenophobia. Journal of Religious Education. 68, 385–396 (2020). https://doi.org/10.1007/s40839-020-00120-8",,csv,2025-08-15T06:24:24+00:00
